"","the_geom.type","borocode","boroname","borocd","coundist","assemdist","stsendist","congdist","siteid","benchid","category","benchtype","installati","address","geocodeadd","street","crossstree","borough","comdist","busroute","bid","latitude","longitude","femafldz","femafldt","hrcevac"
"1696","Point","2","Bronx","210","13","82","34","14","2862.0","1537.0","BID","backed",2014-10-15,"127 Westchester Square","127 Westchester Square","Westchester Avenue","East Tremont Avenue & Ferris Place","Bronx","210.0","Not Applicable","Westchester Square","40.840252","-73.842499","X","AREA OF MINIMAL FLOOD HAZARD","5"
"1697","Point","2","Bronx","204","16","77","33","15","2135.0","742.0","Community Health Centers","backed",2013-09-09,"240 East 172nd Street","240 East 172nd Street","Morris Avenue","East 171st and 172nd Streets","Bronx","204.0","BX32","Not Applicable","40.840422","-73.91091","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1698","Point","2","Bronx","206","15","87","32","15","2899.0","1199.0","Municipal Facilities","backless",2014-12-18,"2024 Boston Road","1065 East Tremont Avenue","East Tremont Avenue","Boston Road & East 177th Street","Bronx","206.0","BX21","Not Applicable","40.840775","-73.879539","X","AREA OF MINIMAL FLOOD HAZARD","5"
"1699","Point","2","Bronx","210","18","87","32","14","2900","797.0","Municipal Facilities","backless",2014-12-18,"1754 Castle Hill Avenue","1754 Castle Hill Avenue","Castle Hill Avenue","East Tremont Avenue & Metropolitan Avenue","Bronx","210.0","BX4A","Not Applicable","40.841345","-73.853133","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1700","Point","2","Bronx","210","13","82","34","14","4126.0","496.0","General","backed 2",2019-04-04,"1400 Williamsbridge Road","1400 Williamsbridge Road","Williamsbridge Road","East Tremont Avenue & Williamsbridge Road","Bronx","210.0","Not Applicable","Westchester Square","40.842277","-73.844085","X","AREA OF MINIMAL FLOOD HAZARD","5"
"1701","Point","2","Bronx","204","16","77","29","15","3477.0","1.0","Bus Route","backed 2",2017-02-04,"1399 Ogden Avenue","1399 Ogden Avenue","Ogden Aveue","W 179th Street & W 171st Street","Bronx","204.0","BX13","Not Applicable","40.842325","-73.924251","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1702","Point","2","Bronx","204","14","77","29","15","3478.0","135.0","Municipal Facilities","backed 2",2017-06-29,"1501 Jerome Avenue","1501 Jerome Avenue","Jerome Avenue","172nd Street & Goble Place","Bronx","204.0","Not Applicable","Not Applicable","40.842495","-73.916082","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1703","Point","1","Manhattan","112","10","72","31","13","3000","58.0","Municipal Facilities","backless",2015-01-20,"1204 St. Nicholas Avenue","1204 St. Nicholas Avenue","St. Nicholas Avenue","W 170th Street & W 171st Street","Manhattan","112.0","M3","Not Applicable","40.842531","-73.938675","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1704","Point","2","Bronx","210","13","82","32","14","2863.0","1444.0","BID","backed",2014-10-15,"2702 East Tremont Avenue","2702 East Tremont Avenue","East Tremont Avenue","Frisby Avenue & St Raymonds Avenue","Bronx","210.0","Not Applicable","Westchester Square","40.842664","-73.845714","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1705","Point","2","Bronx","204","16","77","29","15","2655.0","1224.0","Municipal Facilities","backed",2014-08-07,"1449 Shakespeare Avenue","1449 Shakespeare Avenue","Shakespeare Avenue","W. 172nd Street and Sheriff S Byrd Place","Bronx","204.0","Not Applicable","Not Applicable","40.842943","-73.920563","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1706","Point","2","Bronx","210","13","87","32","14","2861.0","0.0","BID",NA,NA,"2550 East Tremont Avenue","2550 East Tremont Avenue","East Tremont Avenue","Overing Street & Montgomery Street","Bronx","210.0","Not Applicable","Westchester Square","40.842959","-73.848941","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1707","Point","2","Bronx","210","13","82","34","14","3222.0","2325.0","General","backless",2016-05-05,"1545 Crosby Avenue","1545 Crosby Avenue","Crosby Avenue","Middletown Road & Zulette Avenue","Bronx","210.0","BX08","Not Applicable","40.843205","-73.830291","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1708","Point","2","Bronx","204","15","86","33","15","2571.0","1180.0","Municipal Facilities","backed",2014-07-14,"155 E. 173rd Street","155 E. 173rd Street","E. 173rd Street","Morris Avenue and Selwyn Avenue","Bronx","204.0","Not Applicable","Not Applicable","40.843824","-73.910179","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1709","Point","2","Bronx","210","13","82","34","14","2454.0","952.0","Health Care Facilities","backless",2014-05-02,"1485 Williamsbridge Road","1485 Williamsbridge Road","Williamsbridge Road","St. Raymonds Avenue and Silver Street","Bronx","210.0","BX8","Westchester Square","40.844017","-73.845798","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1710","Point","2","Bronx","204","15","86","33","15","2745.0","652.0","Municipal Facilities","backed",2014-11-05,"1691 Weeks Avenue","1691 Weeks Avenue","Weeks Avenue","East 173rd Street & East 174th Street","Bronx","204.0","Not Applicable","Not Applicable","40.844253","-73.907616","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1711","Point","2","Bronx","206","17","87","32","15","2565.0","1183.0","Municipal Facilities","backed",2014-07-01,"2085 Honeywell Avenue","2085 Honeywell Avenue","Honeywell Avenue","179th Street and 180th Street","Bronx","206.0","Not Applicable","Not Applicable","40.844648","-73.882727","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1712","Point","2","Bronx","204","15","86","33","15","2100","738.0","Community Health Centers","backed",2013-08-08,"262 East 174th Street","262 East 174th Street","East 174th Street","Monroe and Topping Avenues","Bronx","204.0","Not Applicable","Not Applicable","40.844656","-73.906137","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1713","Point","2","Bronx","211","13","80","34","14","2708.0","2708.0","Municipal Facilities","backed",2014-08-05,"1640 Bronxdale Avenue","1640 Bronxdale Avenue","Bronxdale Avenue","Van Nest Avenue & Pierce Avenue","Bronx","211.0","Not Applicable","Not Applicable","40.84473","-73.858207","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1714","Point","2","Bronx","211","13","82","34","14","2453.0","997.0","Health Care Facilities","backed",2014-05-02,"1615 Eastchester Road","1615 Eastchester Road","Eastchester Road","Williamsbridge Road and Jarret Place","Bronx","211.0","Not Applicable","Not Applicable","40.844838","-73.845759","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1715","Point","2","Bronx","206","17","79","33","15","2897.0","638.0","Municipal Facilities","backless",2014-12-03,"700 East Tremont Avenue","1936 Crotona Avenue","Crotona Avenue","East Tremont Avenue & Fairmount Place","Bronx","206.0","BX17","Not Applicable","40.845328","-73.890977","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1716","Point","1","Manhattan","112","10","71","31","13","3284.0","2372.0","Municipal Facilities","backed",2016-05-24,"306 Fort Washington Avenue","306 Fort Washington Avenue","Fort Washington Avenue","173rd Street & 174th Street","Manhattan","112.0","Not Applicable","Not Applicable","40.845469","-73.940468","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1717","Point","2","Bronx","210","13","82","34","14","3226.0","2078.0","General","backed",2016-05-05,"1710 Crosby Avenue","1710 Crosby Avenue","Crosby Avenue","Roberts Avenue & Buhre Avenue","Bronx","210.0","Not Applicable","Not Applicable","40.845688","-73.831376","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1718","Point","1","Manhattan","112","10","72","31","13","3141.0","1899.0","General","backed",2015-09-12,"1311 St. Nicholas Avenue","1311 St. Nicholas Avenue","St. Nicholas Avenue","175th Street & 176th Street","Manhattan","112.0","Not Applicable","Not Applicable","40.845799","-73.936315","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1719","Point","1","Manhattan","112","10","72","31","13","3153.0","1593.0","General","backed",2015-09-12,"1313 St Nicholas Avenue","1313 St Nicholas Avenue","St Nicholas Avenue","W 175 Street & W 176 Street","Manhattan","112.0","Not Applicable","Not Applicable","40.845851","-73.936279","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1720","Point","2","Bronx","205","14","77","33","15","2586.0","1001.0","Municipal Facilities","backless",2014-06-30,"1775 Grand Concourse","109 E. 175th Street","E. 175th Street","Walton Avenue and Grand Concourse","Bronx","205.0","BX32","Not Applicable","40.846089","-73.909879","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1721","Point","2","Bronx","206","15","86","33","15","2728.0","613.0","Municipal Facilities","backed",2014-09-03,"459 E. 176th Street","459 E. 176th Street","E. 176th Street","Park Avenue and Washington Avenue","Bronx","206.0","Not Applicable","Not Applicable","40.846162","-73.899264","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1722","Point","2","Bronx","206","15","86","33","15","2590.0","1190.0","Municipal Facilities","backed",2014-07-01,"1866 Washington Avenue","1866 Washington Avenue","Washington Avenue","E. 176th and E. Tremont Avenue","Bronx","206.0","Not Applicable","Not Applicable","40.846227","-73.89849","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1723","Point","1","Manhattan","112","10","72","31","13","3337.0","9005.0","Plaza","backed",2015-12-01,"4140 Broadway","4140 Broadway","W. 175th Street","W. 175th Street & W. 176th Street","Manhattan","112.0","Not Applicable","Not Applicable","40.846299","-73.938407","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1724","Point","1","Manhattan","112","10","72","31","13","3337.0","9006.0","Plaza","backed",2015-12-01,"4140 Broadway","4140 Broadway","W. 175th Street","W. 175th Street & W. 176th Street","Manhattan","112.0","Not Applicable","Not Applicable","40.846299","-73.938407","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1725","Point","1","Manhattan","112","10","72","31","13","3337.0","9007.0","Plaza","backed",2015-12-01,"4140 Broadway","4140 Broadway","W. 175th Street","W. 175th Street & W. 176th Street","Manhattan","112.0","Not Applicable","Not Applicable","40.846299","-73.938407","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1726","Point","1","Manhattan","112","10","72","31","13","3337.0","9008.0","Plaza","backed",2015-12-01,"4140 Broadway","4140 Broadway","W. 175th Street","W. 175th Street & W. 176th Street","Manhattan","112.0","Not Applicable","Not Applicable","40.846299","-73.938407","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1727","Point","1","Manhattan","112","10","72","31","13","3337.0","9009.0","Plaza","backless",2015-12-01,"4140 Broadway","4140 Broadway","W. 175th Street","W. 175th Street & W. 176th Street","Manhattan","112.0","Not Applicable","Not Applicable","40.846299","-73.938407","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1728","Point","1","Manhattan","112","10","72","31","13","3337.0","9010.0","Plaza","backless",2015-12-01,"4140 Broadway","4140 Broadway","W. 175th Street","W. 175th Street & W. 176th Street","Manhattan","112.0","Not Applicable","Not Applicable","40.846299","-73.938407","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1729","Point","1","Manhattan","112","10","72","31","13","3337.0","9011.0","Plaza","backless",2015-12-01,"4140 Broadway","4140 Broadway","W. 175th Street","W. 175th Street & W. 176th Street","Manhattan","112.0","Not Applicable","Not Applicable","40.846299","-73.938407","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1730","Point","1","Manhattan","112","10","72","31","13","3337.0","9012.0","Plaza","backless",2015-12-01,"4140 Broadway","4140 Broadway","W. 175th Street","W. 175th Street & W. 176th Street","Manhattan","112.0","Not Applicable","Not Applicable","40.846299","-73.938407","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1731","Point","1","Manhattan","112","10","72","31","13","3337.0","9013.0","Plaza","backless",2015-12-01,"4140 Broadway","4140 Broadway","W. 175th Street","W. 175th Street & W. 176th Street","Manhattan","112.0","Not Applicable","Not Applicable","40.846299","-73.938407","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1732","Point","1","Manhattan","112","10","72","31","13","3337.0","9014.0","Plaza","backless",2015-12-01,"4140 Broadway","4140 Broadway","W. 175th Street","W. 175th Street & W. 176th Street","Manhattan","112.0","Not Applicable","Not Applicable","40.846299","-73.938407","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1733","Point","1","Manhattan","112","10","72","31","13","2762.0","1839.0","Municipal Facilities","backed",2014-12-04,"586 W 177th Street","586 W 177th Street","W 177th Street","Saint Nicholas Avenue and Audubon Avenue","Manhattan","112.0","Not Applicable","Not Applicable","40.846542","-73.935205","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1734","Point","2","Bronx","206","17","79","33","15","2726.0","1175.0","Municipal Facilities","backed",2014-09-03,"700 East 179th Street","1991 Clinton Avenue","Clinton Avenue","East 178th Street & East 179th Street","Bronx","205.0","Not Applicable","Not Applicable","40.846711","-73.889815","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1735","Point","1","Manhattan","112","10","72","31","13","2367.0","993.0","General","backed",2014-04-01,"1347 St Nicholas Avenue","1347 St Nicholas Avenue","St. Nicholas Avenue","W177th & W178th Street","Manhattan","112.0","Not Applicable","Not Applicable","40.846973","-73.935457","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1736","Point","1","Manhattan","112","10","72","31","13","3643.0","223.0","Senior Safety","backed",2017-08-01,"618 W. 177th Street","618 W. 177th Street","Wadsworth Avenue","Wadsworth Avenue & St. Nicholas Avenue","Manhattan","112.0","Not Applicable","Not Applicable","40.846979","-73.936242","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1737","Point","2","Bronx","206","15","86","33","15","2589.0","1136.0","Municipal Facilities","backless",2014-07-14,"410 E. Tremont Avenue","410 E. Tremont Avenue","E. Tremont Avenue","Webster Avenue and Park Avenue","Bronx","206.0","BX40","Not Applicable","40.847596","-73.900487","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1738","Point","1","Manhattan","112","10","72","31","13","2554.0","1398.0","Municipal Facilities","backed",2014-06-26,"535 West 179th Street","535 West 179th Street","West 179th Street","Audobon Avenue & Saint Nicholas Avenue","Manhattan","112.0","Not Applicable","Not Applicable","40.847656","-73.933855","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1739","Point","1","Manhattan","112","10","72","31","13","2923.0","1422.0","General","backed",2014-12-04,"1365 Saint Nicholas Avenue","1365 Saint Nicholas Avenue","Saint Nicholas Avenue","West 178th Street & West 179th Street","Manhattan","112.0","Not Applicable","Not Applicable","40.84778","-73.934871","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1740","Point","2","Bronx","211","13","82","34","14","2536.0","825.0","Municipal Facilities","backless",2014-06-24,"974 Morris Park Avenue","974 Morris Park Avenue","Morris Park Avenue","Radcliff Avenue and Colden Avenue","Bronx","211.0","BX21","Not Applicable","40.847797","-73.856914","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1741","Point","1","Manhattan","112","10","72","31","13","3642.0","222.0","Senior Safety","backed",2017-08-01,"4180 Broadway","4180 Broadway","Broadway","W. 178th Street & W. 177th Street","Manhattan","112.0","Not Applicable","Not Applicable","40.847858","-73.9379","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1742","Point","1","Manhattan","112","10","72","31","13","3637.0","240.0","Senior Safety","backed",2017-08-01,"111 Wadsworth Avenue","111 Wadsworth Avenue","Wadsworth Avenue","W. 178th Street & W. 179th Street","Manhattan","112.0","Not Applicable","Not Applicable","40.848209","-73.936139","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1743","Point","2","Bronx","206","15","78","33","15","2896.0","1661.0","Municipal Facilities","backless",2015-01-30,"2111 Crotona Avenue","2111 Crotona Avenue","Crotona Avenue","East 180th Streeet & East 181st Street","Bronx","206.0","BX17","Not Applicable","40.848472","-73.888561","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1744","Point","2","Bronx","211","13","82","34","14","2537.0","1802.0","Municipal Facilities","backless",2014-06-24,"1041 Morris Park Avenue","1041 Morris Park Avenue","Morris Park Avenue","Hone Avenue and Paulding Avenue","Bronx","211.0","BX21","Not Applicable","40.8487","-73.854949","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1745","Point","2","Bronx","206","15","86","33","15","2438.0","966.0","Health Care Facilities","backed",2014-05-01,"1946 Webster Avenue","1946 Webster Avenue","Webster Avenue","E. Tremont Avenue and E. 178th Street","Bronx","206.0","Not Applicable","Not Applicable","40.84888","-73.900272","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1746","Point","1","Manhattan","112","10","72","31","13","3388.0","0.0","General","backed",2016-06-16,"1420 St Nicholas Avenue","566 W 181st Street","W 181st Street","St Nicholas Avenue & Audubon Avenue","Manhattan","112.0","Not Applicable","Washington Heights","40.849214","-73.933796","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1747","Point","1","Manhattan","112","10","72","31","13","3388.0","1771.0","General","backed",2016-06-16,"1420 St Nicholas Avenue","566 W 181st Street","W 181st Street","St Nicholas Avenue & Audubon Avenue","Manhattan","112.0","Not Applicable","Washington Heights","40.849214","-73.933796","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1748","Point","1","Manhattan","112","10","72","31","13","3635.0","2449.0","Senior Safety","backless",2017-03-25,"600 W. 181st Street","600 W. 181st Street","W. 181st Street","St. Nicholas Avenue & Wadsworth Avenue","Manhattan","112.0","BX11","Washington Heights","40.849393","-73.933922","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1749","Point","1","Manhattan","112","10","72","31","13","2986.0","1658.0","Municipal Facilities","backless",2015-01-15,"1422 St. Nicholas Avenue","585 West 181st Street","West 181st Street","West 181st Street & West 182 Street","Manhattan","112.0","BX11","Not Applicable","40.849404","-73.933658","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1750","Point","1","Manhattan","112","10","71","31","13","3636.0","485.0","Senior Safety","backed",2017-08-01,"4239 Broadway","4239 Broadway","Broadway","W. 180th Street & W. 179th Street","Manhattan","112.0","Not Applicable","Washington Heights","40.849458","-73.936507","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1751","Point","2","Bronx","205","14","77","29","15","2098.0","783.0","Community Health Centers","backless",2013-08-07,"1700 Macombs Road","1700 Macombs Road","Macombs Road","176th Street and University Avenue","Bronx","205.0","BX18","Not Applicable","40.849532","-73.916077","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1752","Point","2","Bronx","205","14","86","33","15","2099.0","750.0","Community Health Centers","backed",2013-08-07,"1894 Walton Avenue","1894 Walton Avenue","Walton Avenue","Mount Hope Place and East 177th Street","Bronx","205.0","Not Applicable","Not Applicable","40.849648","-73.909249","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1753","Point","2","Bronx","210","13","82","34","14","3224.0","0.0","General","backed",2016-05-05,"3151 Westchester Avenue","3151 Westchester Avenue","Westchester Avenue","Wilkinson Avenue & St Theresa Avenue","Bronx","210.0","Not Applicable","Not Applicable","40.849715","-73.830379","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1754","Point","2","Bronx","205","14","86","29","15","2569.0","787.0","Municipal Facilities","backless",2014-06-30,"135 W Tremont Avenue","135 W Tremont Avenue","Tremont Avenue","Harrison Avenue and Grace Avenue","Bronx","205.0","BX36","Not Applicable","40.85","-73.913966","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1755","Point","2","Bronx","206","15","79","33","15","2704.0","1547.0","Municipal Facilities","backed",2014-10-02,"770 Grote Street","770 Grote Street","Grote Street","Old Kingsbridge Road & Prospect Avenue","Bronx","206.0","Not Applicable","Not Applicable","40.850561","-73.883743","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1756","Point","2","Bronx","206","15","78","33","15","3183.0","2009.0","AAR","backed",2015-10-01,"2300 Southern Boulevard","1016 Bronx Park South","Boston Road","Bronx Park S & E 180th Street","Bronx","206.0","Not Applicable","Not Applicable","40.850562","-73.882453","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1757","Point","1","Manhattan","112","10","72","31","13","2761.0","1476.0","Municipal Facilities","backed",2014-12-04,"185 Wadsworth Avenue","185 Wadsworth Avenue","Wadsworth Avenue","W. 182nd Street and W. 183rd Street","Manhattan","112.0","Not Applicable","Not Applicable","40.850626","-73.934377","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1758","Point","1","Manhattan","112","10","71","31","13","3154.0","1986.0","General","backed",2015-09-12,"770 W 181st Street","454 Fort Washington Avenue","Ft Washington Avenue","Ft Washington Avenue & Broadway","Manhattan","112.0","Not Applicable","Washington Heights","40.850778","-73.937868","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1759","Point","1","Manhattan","112","10","72","31","13","3638.0","225.0","Senior Safety","backed",2017-08-01,"1471 St. Nicholas Avenue","1471 St. Nicholas Avenue","St. Nicholas Avenue","W. 184th Street & W. 183rd Street","Manhattan","112.0","Not Applicable","Not Applicable","40.850858","-73.93262","X","AREA OF MINIMAL FLOOD HAZARD",NA
"1760","Point","1","Manhattan","112","10","71","31","13","3280.0","2345.0","General","backed",2016-05-24,"340 Haven Avenue","340 Haven Avenue","W 181st Street","W 181st Street & GW Bridge On-Ramp","Manhattan","112.0","Not Applicable","Not Applicable","40.850912","-73.941544","X","AREA OF MINIMAL FLOOD HAZARD",NA
